id,title,isPartOf,publicationYear,doi,docType,provider,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/2869015,Review Article,Shakespeare Quarterly,1969,,article,jstor,1969-04-01,2,20,http://www.jstor.org/stable/2869015,James O. Wood,Folger Shakespeare Library,eng,236,237,,333,2,unigram; bigram; trigram
http://www.jstor.org/stable/2866693,Shakespeare in the Periodicals 1700-1740: A Study of the Growth of a Knowledge of the Dramatist in the Eighteenth Century,Shakespeare Quarterly,1952,,article,jstor,1952-10-01,4,3,http://www.jstor.org/stable/2866693,"George Winchester Stone, Jr.",Folger Shakespeare Library,eng,313,328,,7869,16,unigram; bigram; trigram
http://www.jstor.org/stable/2870635,Apocryphal Plays in Los Angeles: Continued,Shakespeare Quarterly,1988,,article,jstor,1988-07-01,2,39,http://www.jstor.org/stable/2870635,Joseph H. Stodder,Folger Shakespeare Library,eng,232,238,,3929,7,unigram; bigram; trigram
http://www.jstor.org/stable/2868886,Fantasy and Wonder in Shakespeare's Last Plays,Shakespeare Quarterly,1974,,article,jstor,1974-01-01,1,25,http://www.jstor.org/stable/2868886,Kenneth J. Semon,Folger Shakespeare Library,eng,89,102,,7019,14,unigram; bigram; trigram
http://www.jstor.org/stable/3844064,Review Article,Shakespeare Quarterly,2003,,article,jstor,2003-12-01,4,54,http://www.jstor.org/stable/3844064,Bruce R. Smith,Folger Shakespeare Library,eng,463,466,,2232,4,unigram; bigram; trigram
http://www.jstor.org/stable/3844134,"The Tragedians of the City? Q1 ""Hamlet"" and the Settlements of the 1590s",Shakespeare Quarterly,2006,,article,jstor,2006-07-01,2,57,http://www.jstor.org/stable/3844134,Paul Menzer,Folger Shakespeare Library,eng,162,182,,10338,21,unigram; bigram; trigram
http://www.jstor.org/stable/2867685,Notes and Comments,Shakespeare Quarterly,1965,,article,jstor,1965-10-01,4,16,http://www.jstor.org/stable/2867685,,Folger Shakespeare Library,eng,365,367,,932,3,unigram; bigram; trigram
http://www.jstor.org/stable/2866666,Review Article,Shakespeare Quarterly,1951,,article,jstor,1951-07-01,3,2,http://www.jstor.org/stable/2866666,Charles Prouty,Folger Shakespeare Library,eng,261,263,,956,3,unigram; bigram; trigram
http://www.jstor.org/stable/2871393,Review Article,Shakespeare Quarterly,1996,,article,jstor,1996-10-01,3,47,http://www.jstor.org/stable/2871393,Mary Ellen Lamb,Folger Shakespeare Library,eng,352,353,,826,2,unigram; bigram; trigram
http://www.jstor.org/stable/3844313,Review Article,Shakespeare Quarterly,2005,,article,jstor,2005-07-01,2,56,http://www.jstor.org/stable/3844313,Lars Engle,Folger Shakespeare Library,eng,226,228,,1449,3,unigram; bigram; trigram
http://www.jstor.org/stable/2866691,On Behalf of that Falstaff,Shakespeare Quarterly,1952,,article,jstor,1952-10-01,4,3,http://www.jstor.org/stable/2866691,Samuel B. Hemingway,Folger Shakespeare Library,eng,307,311,,2654,5,unigram; bigram; trigram
http://www.jstor.org/stable/2868780,Front Matter,Shakespeare Quarterly,1974,,article,jstor,1974-07-01,3,25,http://www.jstor.org/stable/2868780,,Folger Shakespeare Library,eng,295,296,,904,4,unigram; bigram; trigram
http://www.jstor.org/stable/3844193,Review Article,Shakespeare Quarterly,2003,,article,jstor,2003-07-01,2,54,http://www.jstor.org/stable/3844193,Goran V. Stanivukovic,Folger Shakespeare Library,eng,230,232,,1506,3,unigram; bigram; trigram
http://www.jstor.org/stable/2866238,Front Matter,Shakespeare Quarterly,1951,,article,jstor,1951-10-01,4,2,http://www.jstor.org/stable/2866238,,Folger Shakespeare Library,eng,,,,364,2,unigram; bigram; trigram
http://www.jstor.org/stable/2868597,Counterfeits of Soldiership in Henry IV,Shakespeare Quarterly,1973,,article,jstor,1973-10-01,4,24,http://www.jstor.org/stable/2868597,James Black,Folger Shakespeare Library,eng,372,382,,5805,11,unigram; bigram; trigram
http://www.jstor.org/stable/2902268,Review Article,Shakespeare Quarterly,1998,,article,jstor,1998-10-01,3,49,http://www.jstor.org/stable/2902268,Lois Potter,Folger Shakespeare Library,eng,335,337,,1198,3,unigram; bigram; trigram
http://www.jstor.org/stable/2902204,From the Editor,Shakespeare Quarterly,1998,,article,jstor,1998-04-01,1,49,http://www.jstor.org/stable/2902204,Gail Kern Paster,Folger Shakespeare Library,eng,iii,iii,,544,1,unigram; bigram; trigram
http://www.jstor.org/stable/2869525,A Cabaret Version of Antony and Cleopatra,Shakespeare Quarterly,1980,,article,jstor,1980-07-01,2,31,http://www.jstor.org/stable/2869525,Richard Neuse,Folger Shakespeare Library,eng,186,187,,661,2,unigram; bigram; trigram
http://www.jstor.org/stable/2870432,Review Article,Shakespeare Quarterly,1987,,article,jstor,1987-12-01,4,38,http://www.jstor.org/stable/2870432,Paul Werstine,Folger Shakespeare Library,eng,522,524,,1640,3,unigram; bigram; trigram
http://www.jstor.org/stable/2867075,Review Article,Shakespeare Quarterly,1961,,article,jstor,1961-07-01,3,12,http://www.jstor.org/stable/2867075,Milton Crane,Folger Shakespeare Library,eng,336,338,,706,3,unigram; bigram; trigram
http://www.jstor.org/stable/2866923,"[Illustration]: Old St. Paul's Cathedral, viewed from the west. From the engraving by Wenceslaus Hollar, 1656",Shakespeare Quarterly,1959,,article,jstor,1959-04-01,2,10,http://www.jstor.org/stable/2866923,,Folger Shakespeare Library,eng,176,176,,18,1,unigram; bigram; trigram
http://www.jstor.org/stable/2870276,An Important Shakespeare Journal,Shakespeare Quarterly,1981,,article,jstor,1981-10-01,3,32,http://www.jstor.org/stable/2870276,Anna Kay France,Folger Shakespeare Library,eng,407,408,,1195,2,unigram; bigram; trigram
http://www.jstor.org/stable/2868115,Review Article,Shakespeare Quarterly,1964,,article,jstor,1964-10-01,,4,http://www.jstor.org/stable/2868115,W. W. Arndt,Folger Shakespeare Library,eng,438,439,,592,2,unigram; bigram; trigram
http://www.jstor.org/stable/2868577,A Note on the Motives of Marcus Brutts,Shakespeare Quarterly,1972,,article,jstor,1972-04-01,2,23,http://www.jstor.org/stable/2868577,Ronald Berman,Folger Shakespeare Library,eng,197,200,,1724,4,unigram; bigram; trigram
http://www.jstor.org/stable/2866902,Review Article,Shakespeare Quarterly,1962,,article,jstor,1962-01-01,1,13,http://www.jstor.org/stable/2866902,"Franklin B. Williams, Jr.",Folger Shakespeare Library,eng,82,82,,338,1,unigram; bigram; trigram
http://www.jstor.org/stable/2867125,Correspondence,Shakespeare Quarterly,1959,,article,jstor,1959-10-01,4,10,http://www.jstor.org/stable/2867125,,Folger Shakespeare Library,eng,618,618,,327,1,unigram; bigram; trigram
http://www.jstor.org/stable/2867728,Why The Sweets Melted: A Study in Shakespeare's Imagery,Shakespeare Quarterly,1965,,article,jstor,1965-01-01,,1,http://www.jstor.org/stable/2867728,C. H. Hobday,Folger Shakespeare Library,eng,3,17,,7059,15,unigram; bigram; trigram
http://www.jstor.org/stable/2866074,Irving in Shakespeare: Interpretation or Creation?,Shakespeare Quarterly,1955,,article,jstor,1955-10-01,,4,http://www.jstor.org/stable/2866074,E. J. West,Folger Shakespeare Library,eng,415,422,,3948,8,unigram; bigram; trigram
http://www.jstor.org/stable/2871112,Review Article,Shakespeare Quarterly,1996,,article,jstor,1996-07-01,2,47,http://www.jstor.org/stable/2871112,Frances E. Dolan,Folger Shakespeare Library,eng,219,221,,802,3,unigram; bigram; trigram
http://www.jstor.org/stable/2866053,The Recapitulation Dream in Richard III and Macbeth,Shakespeare Quarterly,1955,,article,jstor,1955-01-01,,1,http://www.jstor.org/stable/2866053,Aerol Arnold,Folger Shakespeare Library,eng,51,62,,5594,12,unigram; bigram; trigram
http://www.jstor.org/stable/2867771,"[Illustration]: Terentius, Andria I.i Shows the Supports of the Platform Stage",Shakespeare Quarterly,1963,,article,jstor,1963-04-01,2,14,http://www.jstor.org/stable/2867771,,Folger Shakespeare Library,eng,114,114,,69,1,unigram; bigram; trigram
http://www.jstor.org/stable/2870150,Shakespeare and Women,Shakespeare Quarterly,1982,,article,jstor,1982-12-01,4,33,http://www.jstor.org/stable/2870150,Jeanne Addison Roberts,Folger Shakespeare Library,eng,533,536,,2415,4,unigram; bigram; trigram
http://www.jstor.org/stable/3844178,Review Article,Shakespeare Quarterly,2003,,article,jstor,2003-07-01,2,54,http://www.jstor.org/stable/3844178,Evelyn Tribble,Folger Shakespeare Library,eng,195,197,,1580,3,unigram; bigram; trigram
http://www.jstor.org/stable/3844209,Review Article,Shakespeare Quarterly,2004,,article,jstor,2004-12-01,4,55,http://www.jstor.org/stable/3844209,Susan Carlson,Folger Shakespeare Library,eng,483,486,,2062,4,unigram; bigram; trigram
http://www.jstor.org/stable/2869101,From the Editor: Ecumenical Shakespeare,Shakespeare Quarterly,1978,,article,jstor,1978-04-01,2,29,http://www.jstor.org/stable/2869101,,Folger Shakespeare Library,eng,131,131,,713,1,unigram; bigram; trigram
http://www.jstor.org/stable/2866836,Review Article,Shakespeare Quarterly,1962,,article,jstor,1962-07-01,3,13,http://www.jstor.org/stable/2866836,Roger J. Trienens,Folger Shakespeare Library,eng,356,357,,496,2,unigram; bigram; trigram
http://www.jstor.org/stable/40210319,"""This Sympathizèd One Day's Error"": Genre, Representation, and Subjectivity in the Comedy of Errors",Shakespeare Quarterly,2009,,article,jstor,2009-04-01,1,60,http://www.jstor.org/stable/40210319,Martine van Elk,Folger Shakespeare Library,eng,47,72,,13170,26,unigram; bigram; trigram
http://www.jstor.org/stable/2869342,Back Matter,Shakespeare Quarterly,1979,,article,jstor,1979-04-01,2,30,http://www.jstor.org/stable/2869342,,Folger Shakespeare Library,eng,,,,157,2,unigram; bigram; trigram
http://www.jstor.org/stable/2867585,Libraries and Collections,Shakespeare Quarterly,1965,,article,jstor,1965-07-01,3,16,http://www.jstor.org/stable/2867585,Robert W. Dent,Folger Shakespeare Library,eng,45,47,,933,3,unigram; bigram; trigram
http://www.jstor.org/stable/41679769,"Trophies, Traces, Relics, and Props: The Untimely Objects of ""Richard III""",Shakespeare Quarterly,2012,,article,jstor,2012-10-01,3,63,http://www.jstor.org/stable/41679769,Philip Schwyzer,Folger Shakespeare Library,eng,297,327,,15208,31,unigram; bigram; trigram
http://www.jstor.org/stable/2868785,Shakespeare's Venus: An Experiment in Tragedy,Shakespeare Quarterly,1974,,article,jstor,1974-07-01,3,25,http://www.jstor.org/stable/2868785,James H. Lake,Folger Shakespeare Library,eng,351,355,,2442,5,unigram; bigram; trigram
http://www.jstor.org/stable/2866513,Robert Metcalf Smith 1886-1952,Shakespeare Quarterly,1952,,article,jstor,1952-04-01,2,3,http://www.jstor.org/stable/2866513,,Folger Shakespeare Library,eng,139,139,,303,2,unigram; bigram; trigram
http://www.jstor.org/stable/2871215,"Mourning and Misogyny: Hamlet, The Revenger's Tragedy, and the Final Progress of Elizabeth I, 1600-1607",Shakespeare Quarterly,1994,,article,jstor,1994-07-01,2,45,http://www.jstor.org/stable/2871215,Steven Mullaney,Folger Shakespeare Library,eng,139,162,,13487,24,unigram; bigram; trigram
http://www.jstor.org/stable/2870323,A Shapely Study Of Time in Shakespeare,Shakespeare Quarterly,1985,,article,jstor,1985-12-01,4,36,http://www.jstor.org/stable/2870323,Patricia C. Alley,Folger Shakespeare Library,eng,504,505,,765,2,unigram; bigram; trigram
http://www.jstor.org/stable/2870322,From Vergil To Shakespeare,Shakespeare Quarterly,1985,,article,jstor,1985-12-01,4,36,http://www.jstor.org/stable/2870322,Robert S. Miola,Folger Shakespeare Library,eng,502,504,,1562,3,unigram; bigram; trigram
http://www.jstor.org/stable/2869162,Front Matter,Shakespeare Quarterly,1978,,article,jstor,1978-01-01,1,29,http://www.jstor.org/stable/2869162,,Folger Shakespeare Library,eng,1,4,,1626,5,unigram; bigram; trigram
http://www.jstor.org/stable/2868643,Indexes,Shakespeare Quarterly,1973,,article,jstor,1973-10-01,4,24,http://www.jstor.org/stable/2868643,,Folger Shakespeare Library,eng,579,600,,9803,22,unigram; bigram; trigram
http://www.jstor.org/stable/2866851,Index,Shakespeare Quarterly,1962,,article,jstor,1962-07-01,3,13,http://www.jstor.org/stable/2866851,Robert W. Dent,Folger Shakespeare Library,eng,435,449,,6556,15,unigram; bigram; trigram
http://www.jstor.org/stable/2867956,An Allusion in 1593 to The Taming of the Shrew?,Shakespeare Quarterly,1964,,article,jstor,1964-01-01,1,15,http://www.jstor.org/stable/2867956,William H. Moore,Folger Shakespeare Library,eng,55,60,,3166,6,unigram; bigram; trigram
http://www.jstor.org/stable/2866669,Review Article,Shakespeare Quarterly,1951,,article,jstor,1951-07-01,3,2,http://www.jstor.org/stable/2866669,Elio Gianturco,Folger Shakespeare Library,eng,267,269,,1049,3,unigram; bigram; trigram
http://www.jstor.org/stable/2869317,Shakespeare in Southern California,Shakespeare Quarterly,1979,,article,jstor,1979-04-01,2,30,http://www.jstor.org/stable/2869317,Joseph H. Stodder; Lillian Wilds,Folger Shakespeare Library,eng,232,245,,11253,14,unigram; bigram; trigram
http://www.jstor.org/stable/2902149,Review Article,Shakespeare Quarterly,2000,,article,jstor,2000-07-01,2,51,http://www.jstor.org/stable/2902149,Roy Flannagan,Folger Shakespeare Library,eng,263,266,,1580,4,unigram; bigram; trigram
http://www.jstor.org/stable/2866657,Robert Roberts: A Printer of Shakespeare's Fourth Folio,Shakespeare Quarterly,1951,,article,jstor,1951-07-01,3,2,http://www.jstor.org/stable/2866657,Fredson Bowers,Folger Shakespeare Library,eng,241,246,,3921,6,unigram; bigram; trigram
http://www.jstor.org/stable/2867165,Two Notes on Hamlet,Shakespeare Quarterly,1958,,article,jstor,1958-10-01,4,9,http://www.jstor.org/stable/2867165,Andrew S. Cairncross,Folger Shakespeare Library,eng,586,588,,1055,3,unigram; bigram; trigram
http://www.jstor.org/stable/2870728,Macbeth's Season of Imperception,Shakespeare Quarterly,1989,,article,jstor,1989-10-01,3,40,http://www.jstor.org/stable/2870728,Steven Doloff,Folger Shakespeare Library,eng,328,329,,515,2,unigram; bigram; trigram
http://www.jstor.org/stable/2870318,Televisionary Shakespeare: Working with The Shakespeare Hour,Shakespeare Quarterly,1985,,article,jstor,1985-12-01,4,36,http://www.jstor.org/stable/2870318,Maurice Charney,Folger Shakespeare Library,eng,489,495,,5677,7,unigram; bigram; trigram
http://www.jstor.org/stable/2866829,Review Article,Shakespeare Quarterly,1962,,article,jstor,1962-07-01,3,13,http://www.jstor.org/stable/2866829,Eldred D. Jones,Folger Shakespeare Library,eng,347,348,,610,2,unigram; bigram; trigram
http://www.jstor.org/stable/40468398,Review Article,Shakespeare Quarterly,2009,,article,jstor,2009-12-01,4,60,http://www.jstor.org/stable/40468398,Laurie E. Osborne,Folger Shakespeare Library,eng,524,526,,996,3,unigram; bigram; trigram
http://www.jstor.org/stable/3648701,Review Article,Shakespeare Quarterly,2001,,article,jstor,2001-12-01,4,52,http://www.jstor.org/stable/3648701,Mary C. Fuller,Folger Shakespeare Library,eng,499,502,,1722,4,unigram; bigram; trigram
http://www.jstor.org/stable/2870213,Back Matter,Shakespeare Quarterly,1986,,article,jstor,1986-04-01,1,37,http://www.jstor.org/stable/2870213,,Folger Shakespeare Library,eng,142,143,,1361,4,unigram; bigram; trigram
http://www.jstor.org/stable/2870916,Review Article,Shakespeare Quarterly,1992,,article,jstor,1992-04-01,1,43,http://www.jstor.org/stable/2870916,Robert Hapgood,Folger Shakespeare Library,eng,103,105,,1310,3,unigram; bigram; trigram
http://www.jstor.org/stable/2870633,Exploring the Script: Shakespearean Pay-offs in 1987,Shakespeare Quarterly,1988,,article,jstor,1988-07-01,2,39,http://www.jstor.org/stable/2870633,Alan C. Dessen,Folger Shakespeare Library,eng,217,226,,6853,10,unigram; bigram; trigram
http://www.jstor.org/stable/2870603,Review Article,Shakespeare Quarterly,1988,,article,jstor,1988-04-01,1,39,http://www.jstor.org/stable/2870603,Darryl J. Gless,Folger Shakespeare Library,eng,129,132,,2150,4,unigram; bigram; trigram
http://www.jstor.org/stable/2866584,[Illustration]: Lanthorne and Candle-light.,Shakespeare Quarterly,1954,,article,jstor,1954-04-01,2,5,http://www.jstor.org/stable/2866584,,Folger Shakespeare Library,eng,154,154,,58,1,unigram; bigram; trigram
http://www.jstor.org/stable/2868690,Review Article,Shakespeare Quarterly,1972,,article,jstor,1972-10-01,4,23,http://www.jstor.org/stable/2868690,Richard Harrier,Folger Shakespeare Library,eng,458,460,,874,3,unigram; bigram; trigram
http://www.jstor.org/stable/23025635,Review Article,Shakespeare Quarterly,2011,,article,jstor,2011-07-01,2,62,http://www.jstor.org/stable/23025635,William Dodd,Folger Shakespeare Library,eng,284,286,,1200,3,unigram; bigram; trigram
http://www.jstor.org/stable/2867670,"[Illustration]: Gardening. In Nicolas de Bonnefons, The French Gardiner",Shakespeare Quarterly,1965,,article,jstor,1965-10-01,4,16,http://www.jstor.org/stable/2867670,,Folger Shakespeare Library,eng,348,348,,61,1,unigram; bigram; trigram
http://www.jstor.org/stable/2902379,Volume Information,Shakespeare Quarterly,1999,,article,jstor,1999-01-01,5,50,http://www.jstor.org/stable/2902379,,Folger Shakespeare Library,eng,,,,1181,6,unigram; bigram; trigram
http://www.jstor.org/stable/2866359,"Shakespeare on the New York Stage, 1955-1956",Shakespeare Quarterly,1956,,article,jstor,1956-10-01,4,7,http://www.jstor.org/stable/2866359,Arthur Colby Sprague,Folger Shakespeare Library,eng,393,398,,3317,8,unigram; bigram; trigram
http://www.jstor.org/stable/2869601,Volume Information,Shakespeare Quarterly,1975,,article,jstor,1975-07-01,3,26,http://www.jstor.org/stable/2869601,,Folger Shakespeare Library,eng,i,xxix,,13660,28,unigram; bigram; trigram
http://www.jstor.org/stable/2868618,"Utah Shakespearean Festival, 1973",Shakespeare Quarterly,1973,,article,jstor,1973-10-01,4,24,http://www.jstor.org/stable/2868618,Janet H. Weaver,Folger Shakespeare Library,eng,444,445,,971,2,unigram; bigram; trigram
http://www.jstor.org/stable/3844341,Front Matter,Shakespeare Quarterly,2002,,article,jstor,2002-10-01,3,53,http://www.jstor.org/stable/3844341,,Folger Shakespeare Library,eng,i,ii,,1163,4,unigram; bigram; trigram
